Year,Quarter,Month,DayOfWeek,Reporting_Airline,CancelledFlights,DivertedFlights,TotalFlights,DepartureDelayedFlights,ArrivalDelayedFlights,TotalDepDelay_gt_15M,TotalArrDelay_gt_15M,TotalDepDelay,TotalArrDelay,TotalDepDelayMinutes,TotalArrDelayMinutes,TotalCarrierDelay,TotalWeatherDelay,TotalNASDelay,TotalSecurityDelay,TotalLateAircraftDelay
2021,1,2,1,YX,321.0,5.0,482,383.0,532.0,26229.0,31710.0,14573.0,4919.0,27692.0,34426.0,11330.0,1935.0,10505.0,43.0,7897.0
2021,3,8,6,UA,40.0,12.0,583,1101.0,1257.0,67015.0,72547.0,59778.0,45772.0,74756.0,79805.0,24981.0,4262.0,16500.0,0.0,26804.0
2024,4,12,6,OH,30.0,5.0,342,708.0,696.0,65979.0,63663.0,58957.0,43160.0,68457.0,66216.0,17412.0,4337.0,5707.0,129.0,36078.0
2022,2,5,7,AA,204.0,52.0,743,2347.0,2357.0,183006.0,178984.0,162566.0,92612.0,194699.0,190407.0,75021.0,8479.0,26557.0,374.0,68553.0
2022,2,5,1,B6,100.0,11.0,362,1197.0,1160.0,85518.0,82332.0,79324.0,55104.0,90515.0,86267.0,37463.0,2900.0,14202.0,213.0,27554.0
2022,1,3,2,B6,33.0,6.0,339,743.0,640.0,44583.0,39166.0,32893.0,-483.0,48096.0,42012.0,20940.0,663.0,4844.0,97.0,12622.0
2022,1,3,1,AS,34.0,5.0,299,408.0,470.0,23816.0,25311.0,16280.0,9272.0,26509.0,28607.0,8428.0,380.0,7192.0,77.0,9234.0
2022,4,12,7,F9,79.0,4.0,393,732.0,685.0,60766.0,56552.0,59265.0,49441.0,63064.0,58721.0,19570.0,637.0,7892.0,0.0,28453.0
2021,4,11,2,QX,6.0,1.0,167,105.0,118.0,5735.0,5786.0,3097.0,-774.0,6619.0,7139.0,2181.0,207.0,837.0,56.0,2505.0
2022,4,11,4,B6,150.0,3.0,318,620.0,656.0,37706.0,37172.0,29652.0,14589.0,40558.0,40152.0,16991.0,1868.0,6156.0,3.0,12154.0
2020,2,5,3,UA,3.0,0.0,147,46.0,33.0,2362.0,1669.0,-2212.0,-14688.0,2749.0,2003.0,797.0,75.0,287.0,0.0,510.0
2020,4,12,7,YV,19.0,3.0,269,254.0,306.0,18100.0,19479.0,13530.0,5953.0,19300.0,21252.0,6408.0,658.0,4854.0,44.0,7515.0
2022,4,12,4,WN,3457.0,35.0,1406,4861.0,4307.0,278592.0,264066.0,283085.0,188591.0,304381.0,283205.0,85233.0,10598.0,38698.0,345.0,129192.0
2022,4,12,2,YX,6.0,4.0,390,346.0,399.0,18451.0,20333.0,6779.0,-10111.0,20153.0,23013.0,6319.0,533.0,7412.0,25.0,6044.0
2022,1,2,5,DL,180.0,9.0,735,2047.0,1997.0,133521.0,131112.0,126937.0,61424.0,145813.0,141610.0,57011.0,11803.0,24864.0,136.0,37298.0
2022,3,7,1,B6,116.0,19.0,342,1142.0,1131.0,103459.0,105602.0,97604.0,85340.0,106267.0,108195.0,35740.0,6690.0,23676.0,87.0,39409.0
2023,4,11,2,DL,1.0,12.0,835,923.0,943.0,55547.0,52106.0,23752.0,-72053.0,63911.0,60338.0,28277.0,1267.0,9425.0,101.0,13036.0
2023,1,2,6,F9,6.0,1.0,378,524.0,488.0,33564.0,31295.0,29581.0,18142.0,35318.0,33042.0,9918.0,170.0,7701.0,0.0,13506.0
2023,2,5,4,AA,1.0,27.0,845,2362.0,2387.0,192785.0,189990.0,176218.0,117671.0,203895.0,201590.0,74769.0,3639.0,20868.0,448.0,90266.0
2023,2,5,1,G4,1.0,3.0,589,438.0,477.0,29684.0,31816.0,18489.0,13325.0,31638.0,34085.0,10280.0,1493.0,6411.0,64.0,13568.0
2023,2,5,3,WN,91.0,30.0,1336,4514.0,3947.0,192318.0,177349.0,189942.0,69952.0,225848.0,202918.0,48135.0,3810.0,33430.0,62.0,91912.0
2023,3,7,6,YX,310.0,20.0,445,785.0,888.0,66339.0,70509.0,58469.0,43491.0,69066.0,73298.0,18051.0,6224.0,22316.0,69.0,23849.0
2023,3,8,2,NK,70.0,7.0,469,844.0,797.0,61842.0,60155.0,56482.0,38528.0,65319.0,63403.0,21522.0,2949.0,20142.0,658.0,14884.0
2024,4,10,2,OO,20.0,15.0,1109,1195.0,1233.0,109418.0,104752.0,56985.0,-3446.0,114604.0,112700.0,68905.0,8440.0,7472.0,0.0,19935.0
2024,4,10,6,B6,5.0,6.0,295,338.0,298.0,18127.0,15869.0,8992.0,-12453.0,19987.0,17467.0,8997.0,82.0,2306.0,43.0,4441.0
2024,4,12,1,F9,11.0,8.0,596,745.0,759.0,55765.0,54880.0,43694.0,27023.0,58663.0,57700.0,16780.0,1493.0,7209.0,0.0,29398.0
2024,4,12,6,G4,14.0,5.0,428,432.0,395.0,36154.0,35402.0,32584.0,27024.0,37578.0,36727.0,10931.0,4566.0,7483.0,10.0,12412.0
2024,1,2,3,F9,2.0,1.0,324,274.0,277.0,14655.0,14124.0,6308.0,-5457.0,15853.0,15746.0,4835.0,45.0,3350.0,0.0,5894.0
2024,2,6,5,AA,40.0,27.0,864,3774.0,3619.0,341314.0,326124.0,329067.0,255000.0,353836.0,337742.0,112321.0,5590.0,29620.0,552.0,178041.0
2024,2,6,5,MQ,4.0,2.0,410,726.0,739.0,39803.0,39785.0,33999.0,17846.0,43499.0,43790.0,13046.0,788.0,5965.0,40.0,19946.0
2024,3,7,5,DL,1328.0,60.0,888,3718.0,3850.0,449404.0,447466.0,432595.0,386336.0,458812.0,457221.0,267509.0,7337.0,47038.0,0.0,125582.0
2020,4,10,3,OH,10.0,4.0,211,71.0,130.0,5263.0,6943.0,-3328.0,-8154.0,5974.0,8093.0,1987.0,267.0,2209.0,0.0,2480.0
2020,4,12,3,HA,18.0,0.0,50,25.0,35.0,1458.0,1566.0,-95.0,-1018.0,2026.0,2280.0,1439.0,14.0,0.0,0.0,113.0
2020,1,3,7,YX,608.0,5.0,614,239.0,262.0,16290.0,15492.0,-7609.0,-45846.0,17648.0,17623.0,7659.0,49.0,4016.0,0.0,3768.0
2020,3,7,1,YV,4.0,1.0,220,94.0,122.0,6039.0,6631.0,-232.0,-3140.0,6374.0,7784.0,2042.0,1988.0,1760.0,19.0,822.0
2021,1,1,2,AA,2.0,7.0,458,292.0,337.0,20057.0,19640.0,-2560.0,-43845.0,22073.0,22334.0,10297.0,688.0,4511.0,6.0,4138.0
2021,4,11,7,WN,24.0,19.0,1581,3653.0,2873.0,164518.0,135132.0,174361.0,54674.0,190044.0,151951.0,49732.0,423.0,17613.0,986.0,66378.0
2021,1,2,1,MQ,465.0,8.0,316,298.0,381.0,29874.0,32184.0,22606.0,14543.0,30785.0,34143.0,5479.0,10693.0,10337.0,0.0,5675.0
2021,1,3,5,QX,10.0,1.0,170,101.0,137.0,5265.0,5878.0,1782.0,-975.0,6243.0,7465.0,2418.0,12.0,1302.0,34.0,2112.0
2021,1,3,7,UA,347.0,4.0,466,312.0,322.0,13849.0,13219.0,3478.0,-21483.0,17293.0,16780.0,6272.0,64.0,3604.0,0.0,3279.0
2021,2,4,4,B6,0.0,4.0,347,579.0,504.0,37017.0,33487.0,28202.0,1317.0,40103.0,36109.0,14427.0,211.0,3696.0,4508.0,10645.0
2021,3,9,7,OO,5.0,5.0,1120,984.0,1002.0,77204.0,74122.0,47186.0,224.0,83862.0,82805.0,48119.0,4646.0,510.0,72.0,20775.0
2021,3,9,7,UA,36.0,4.0,649,717.0,574.0,41448.0,34157.0,30049.0,-21801.0,48454.0,39182.0,14679.0,127.0,3987.0,0.0,15364.0
2021,3,9,2,OH,7.0,1.0,328,165.0,204.0,9935.0,10770.0,-3081.0,-12777.0,11034.0,12698.0,3814.0,581.0,2262.0,41.0,4072.0
2022,3,8,5,WN,354.0,55.0,1326,6487.0,5684.0,357824.0,322882.0,372495.0,282966.0,384958.0,343922.0,96778.0,9215.0,36510.0,639.0,179740.0
2024,3,9,5,G4,45.0,3.0,322,222.0,221.0,19365.0,19390.0,13580.0,7525.0,20539.0,20499.0,5298.0,2685.0,2493.0,52.0,8862.0
2022,2,6,5,YX,218.0,4.0,444,911.0,988.0,72553.0,74639.0,63067.0,48603.0,75278.0,78158.0,36558.0,1334.0,12026.0,155.0,24566.0
2023,4,12,2,YX,2.0,14.0,475,178.0,192.0,14057.0,13198.0,-1267.0,-32139.0,15410.0,14657.0,4614.0,1114.0,2270.0,16.0,5184.0
2023,2,4,6,9E,75.0,11.0,251,394.0,467.0,46871.0,52105.0,41317.0,36450.0,47892.0,53360.0,7167.0,7099.0,19518.0,72.0,18249.0
2022,4,12,2,UA,68.0,11.0,755,1810.0,1780.0,115324.0,111248.0,103352.0,55996.0,124908.0,119185.0,37750.0,1312.0,20552.0,63.0,51571.0
2020,2,6,1,AS,17.0,2.0,165,67.0,88.0,2772.0,3190.0,-3803.0,-11113.0,3395.0,4053.0,1225.0,303.0,1048.0,132.0,482.0
2020,2,5,4,B6,25.0,0.0,132,33.0,25.0,1344.0,1047.0,-2735.0,-6945.0,1508.0,1295.0,620.0,187.0,168.0,0.0,72.0
2020,2,5,3,DL,5.0,0.0,321,85.0,106.0,5046.0,5310.0,-3904.0,-13328.0,6145.0,7286.0,4001.0,117.0,946.0,0.0,246.0
2022,4,10,3,B6,55.0,8.0,306,794.0,898.0,49916.0,54433.0,41633.0,36698.0,52758.0,57812.0,19212.0,919.0,18498.0,20.0,15784.0
2022,4,12,3,YX,8.0,0.0,394,279.0,357.0,14151.0,16356.0,2731.0,-11284.0,15751.0,19262.0,4197.0,520.0,7083.0,60.0,4496.0
2022,4,12,5,AS,592.0,19.0,330,944.0,1065.0,60640.0,65753.0,56809.0,55254.0,64539.0,69901.0,13739.0,10407.0,16970.0,186.0,24451.0
2022,1,2,5,OO,307.0,16.0,1073,1957.0,2048.0,185237.0,186133.0,169833.0,130059.0,192908.0,193947.0,100512.0,33744.0,2289.0,161.0,49427.0
2022,1,3,4,G4,107.0,7.0,467,776.0,932.0,51026.0,61015.0,46450.0,54515.0,54035.0,64304.0,11352.0,3958.0,17932.0,62.0,27711.0
2022,2,4,1,OH,20.0,4.0,351,481.0,518.0,34335.0,34053.0,25362.0,14800.0,36463.0,36836.0,13181.0,1537.0,4042.0,146.0,15147.0
2022,3,7,4,WN,193.0,57.0,1326,4789.0,4272.0,246405.0,230989.0,253574.0,168170.0,273283.0,251050.0,70935.0,7056.0,31872.0,676.0,120450.0
2022,3,8,2,OH,42.0,9.0,314,424.0,448.0,30529.0,31315.0,18265.0,9214.0,32162.0,33897.0,10329.0,3068.0,4427.0,63.0,13428.0
2022,3,9,3,F9,128.0,3.0,330,399.0,396.0,27901.0,27593.0,24407.0,18226.0,29673.0,29626.0,8664.0,1120.0,6140.0,0.0,11669.0
2022,3,9,6,HA,5.0,0.0,70,104.0,108.0,2914.0,3066.0,2351.0,1111.0,4377.0,4444.0,1998.0,0.0,13.0,55.0,1000.0
2023,1,1,4,AA,79.0,20.0,822,1971.0,2338.0,159161.0,169934.0,138001.0,112310.0,170126.0,183298.0,73593.0,10329.0,29305.0,659.0,56048.0
2023,1,1,1,DL,61.0,27.0,824,2459.0,2443.0,188835.0,182585.0,170102.0,71284.0,202717.0,194564.0,81319.0,22022.0,32648.0,234.0,46362.0
2023,2,5,3,DL,26.0,18.0,828,1511.0,1424.0,109491.0,103220.0,78405.0,-29024.0,120969.0,113465.0,59674.0,6721.0,14451.0,84.0,22290.0
2023,2,6,1,HA,13.0,0.0,73,149.0,158.0,6783.0,6735.0,5789.0,3720.0,8275.0,8189.0,3897.0,0.0,128.0,16.0,2694.0
2023,3,9,6,MQ,27.0,8.0,383,346.0,358.0,17692.0,17690.0,10303.0,-7133.0,19845.0,20158.0,6517.0,1146.0,3885.0,38.0,6104.0
2024,1,1,4,9E,40.0,7.0,378,474.0,478.0,39124.0,37563.0,31933.0,13269.0,40571.0,39098.0,10539.0,5838.0,4350.0,0.0,16836.0
2024,4,10,3,HA,15.0,0.0,74,93.0,126.0,4943.0,5904.0,2962.0,1948.0,6192.0,7369.0,4137.0,11.0,169.0,0.0,1587.0
2024,1,2,3,AA,25.0,4.0,846,1467.0,1616.0,109993.0,110461.0,80621.0,19185.0,118384.0,120720.0,46488.0,775.0,14113.0,389.0,48696.0
2024,1,3,4,HA,8.0,0.0,70,74.0,86.0,3182.0,3397.0,2739.0,1133.0,4741.0,4955.0,2510.0,36.0,9.0,0.0,842.0
2024,2,5,4,AS,28.0,6.0,310,848.0,935.0,43646.0,46520.0,35533.0,30045.0,48099.0,51775.0,14136.0,1975.0,11409.0,207.0,18793.0
2020,1,3,7,OH,454.0,5.0,316,387.0,417.0,29689.0,28143.0,9525.0,-10625.0,31787.0,30931.0,9510.0,9.0,2918.0,0.0,15706.0
2021,1,1,5,MQ,45.0,5.0,340,377.0,482.0,24054.0,27291.0,12057.0,-2630.0,25611.0,30292.0,5615.0,5055.0,10367.0,70.0,6184.0
2021,1,1,2,F9,0.0,0.0,169,32.0,37.0,1606.0,1697.0,-1008.0,-3760.0,1746.0,2011.0,540.0,169.0,846.0,0.0,142.0
2021,1,1,3,QX,25.0,2.0,143,65.0,66.0,2968.0,2918.0,-2264.0,-7227.0,3457.0,3746.0,1284.0,431.0,520.0,17.0,666.0
2021,4,10,5,G4,88.0,5.0,396,576.0,637.0,45642.0,49954.0,41606.0,44377.0,47755.0,52487.0,11408.0,2063.0,12066.0,160.0,24257.0
2021,1,2,1,HA,1.0,0.0,47,12.0,20.0,2162.0,2483.0,706.0,-1028.0,2491.0,2872.0,472.0,1981.0,0.0,0.0,30.0
2021,3,7,4,9E,31.0,10.0,363,421.0,424.0,38042.0,38087.0,26200.0,-6948.0,40014.0,40375.0,9146.0,5923.0,12324.0,73.0,10621.0
2024,2,4,3,WN,154.0,38.0,1432,3526.0,3065.0,202123.0,186943.0,194526.0,94208.0,223817.0,204105.0,47759.0,4283.0,38848.0,232.0,95821.0
2024,4,11,7,DL,3.0,7.0,882,1125.0,1103.0,64046.0,59156.0,24496.0,-59427.0,73023.0,68929.0,34039.0,1107.0,10323.0,14.0,13673.0
2022,4,12,5,UA,399.0,9.0,753,2846.0,2793.0,261546.0,256601.0,251550.0,197368.0,272680.0,265935.0,90060.0,13001.0,35554.0,0.0,117986.0
2022,2,4,4,9E,95.0,5.0,308,435.0,488.0,42280.0,46350.0,33183.0,22402.0,43608.0,48248.0,11912.0,3862.0,15234.0,24.0,15318.0
2022,2,4,4,AA,100.0,27.0,684,1961.0,2139.0,142973.0,149770.0,129946.0,95592.0,152614.0,160366.0,46234.0,3630.0,36380.0,99.0,63427.0
2023,1,1,6,OO,107.0,50.0,974,1052.0,1205.0,90150.0,95770.0,71950.0,52080.0,94357.0,101889.0,52913.0,20422.0,7351.0,163.0,14921.0
2020,2,6,7,HA,1.0,0.0,14,4.0,5.0,212.0,204.0,-924.0,-1605.0,334.0,284.0,204.0,0.0,0.0,0.0,0.0
2022,1,2,1,QX,21.0,2.0,152,184.0,221.0,9674.0,10493.0,7806.0,6277.0,10842.0,12034.0,4113.0,376.0,1674.0,20.0,4310.0
2022,1,1,1,OH,607.0,6.0,336,763.0,812.0,64204.0,63616.0,55436.0,44407.0,66342.0,66085.0,16844.0,9312.0,6610.0,61.0,30789.0
2022,1,3,3,UA,17.0,15.0,688,1548.0,1641.0,91812.0,96534.0,79828.0,26555.0,102433.0,105361.0,33182.0,1655.0,23733.0,0.0,37964.0
2022,1,3,1,UA,18.0,10.0,678,1353.0,1282.0,79948.0,75831.0,74983.0,24406.0,90105.0,82948.0,21652.0,2022.0,17805.0,0.0,34352.0
2022,2,4,7,F9,105.0,1.0,384,705.0,724.0,49039.0,51095.0,46266.0,44654.0,50993.0,53134.0,16008.0,1372.0,12022.0,0.0,21693.0
2022,2,5,3,OH,10.0,13.0,314,323.0,374.0,23107.0,23592.0,13738.0,4872.0,24970.0,25967.0,6944.0,3107.0,3743.0,28.0,9770.0
2022,2,5,2,G4,0.0,0.0,139,37.0,45.0,2438.0,2802.0,1278.0,1256.0,2793.0,3206.0,1382.0,310.0,585.0,0.0,525.0
2022,2,6,3,HA,2.0,1.0,73,247.0,273.0,8920.0,8974.0,9516.0,7900.0,11226.0,11017.0,6074.0,14.0,47.0,144.0,2695.0
2023,1,3,4,NK,18.0,8.0,460,960.0,965.0,63659.0,63479.0,58981.0,44008.0,68168.0,67989.0,19706.0,1281.0,21851.0,408.0,20233.0
2024,4,12,2,AA,151.0,83.0,844,2589.0,2407.0,276778.0,269020.0,257390.0,169582.0,286992.0,278858.0,84976.0,33473.0,37873.0,192.0,112506.0
2024,1,2,4,F9,1.0,2.0,384,463.0,468.0,33743.0,32025.0,21629.0,3825.0,35817.0,34370.0,7250.0,741.0,8918.0,0.0,15116.0
2024,1,3,6,HA,6.0,1.0,66,125.0,141.0,5277.0,5304.0,4762.0,2849.0,6977.0,7101.0,3342.0,266.0,24.0,124.0,1548.0
2024,1,3,4,YX,0.0,8.0,398,321.0,393.0,17442.0,19563.0,1388.0,-19904.0,18730.0,21781.0,4823.0,1179.0,6817.0,0.0,6744.0
2024,2,4,5,F9,32.0,3.0,500,697.0,708.0,62653.0,60932.0,57016.0,44489.0,65334.0,63533.0,17437.0,352.0,7534.0,0.0,35609.0
2024,2,5,7,G4,2.0,5.0,508,275.0,285.0,23636.0,24261.0,14325.0,4937.0,25109.0,25473.0,10659.0,2253.0,4316.0,30.0,7003.0
2024,2,5,1,YX,163.0,16.0,433,404.0,482.0,34492.0,38225.0,20285.0,2552.0,36165.0,40275.0,5893.0,5123.0,15269.0,65.0,11875.0
2024,3,7,7,HA,18.0,2.0,73,144.0,152.0,8576.0,8192.0,8133.0,6437.0,10017.0,9723.0,5632.0,0.0,9.0,0.0,2551.0
2020,4,10,6,F9,2.0,0.0,170,63.0,61.0,2660.0,2260.0,-3458.0,-9234.0,2972.0,2903.0,1275.0,0.0,466.0,0.0,519.0
2020,4,11,4,DL,316.0,4.0,534,330.0,532.0,20616.0,26406.0,-3284.0,-16897.0,22955.0,32303.0,11345.0,367.0,8761.0,314.0,5619.0
2020,4,11,7,NK,4.0,10.0,386,192.0,224.0,12030.0,12928.0,5635.0,116.0,13833.0,15948.0,3617.0,530.0,5567.0,45.0,3169.0
2020,3,8,1,HA,38.0,0.0,26,7.0,9.0,761.0,751.0,-1041.0,-1527.0,983.0,1090.0,742.0,0.0,0.0,0.0,9.0
2020,3,9,1,UA,4.0,4.0,302,131.0,116.0,8970.0,7811.0,-1986.0,-28674.0,10098.0,8841.0,2193.0,2572.0,1487.0,0.0,1559.0
2021,1,3,4,UA,3.0,1.0,431,375.0,461.0,23104.0,24477.0,9594.0,-10664.0,26536.0,28370.0,8491.0,696.0,8582.0,0.0,6708.0
2021,1,3,1,F9,95.0,3.0,371,252.0,265.0,17502.0,16839.0,8581.0,-2310.0,18689.0,18289.0,5483.0,1329.0,4426.0,0.0,5601.0
2021,3,7,5,MQ,70.0,11.0,389,876.0,849.0,71354.0,72100.0,63542.0,45153.0,74768.0,75961.0,18444.0,3075.0,11998.0,11.0,38572.0
2020,2,4,1,YV,521.0,0.0,265,63.0,58.0,4077.0,3581.0,-1412.0,-8057.0,4285.0,3767.0,2220.0,345.0,501.0,0.0,515.0
2024,4,11,2,OH,0.0,2.0,301,230.0,253.0,15233.0,14952.0,1216.0,-13942.0,16485.0,16964.0,4801.0,781.0,2295.0,4.0,7071.0
2020,1,2,7,NK,4.0,1.0,432,301.0,285.0,20756.0,18832.0,14565.0,-5899.0,22984.0,20883.0,4847.0,492.0,6728.0,13.0,6752.0
2022,1,3,4,AS,26.0,6.0,301,460.0,528.0,26369.0,28610.0,16200.0,8570.0,29864.0,32906.0,8118.0,1409.0,7914.0,217.0,10952.0
2020,2,5,1,OO,241.0,3.0,720,127.0,129.0,11245.0,10608.0,-7575.0,-37332.0,12086.0,11923.0,5585.0,127.0,1065.0,0.0,3831.0
2020,2,5,3,YV,20.0,2.0,184,52.0,41.0,2370.0,1940.0,-2648.0,-10344.0,2612.0,2376.0,854.0,172.0,534.0,0.0,380.0
2021,1,3,2,AA,6.0,6.0,517,505.0,425.0,36825.0,31546.0,5346.0,-78639.0,40501.0,35440.0,19999.0,864.0,2842.0,204.0,7637.0
2020,3,8,4,YV,117.0,0.0,213,105.0,161.0,6686.0,8217.0,939.0,-1179.0,7177.0,9262.0,3383.0,214.0,2650.0,17.0,1953.0
2024,3,7,1,YX,152.0,16.0,391,833.0,951.0,67654.0,73676.0,54372.0,38317.0,70604.0,77115.0,16831.0,6489.0,26119.0,48.0,24189.0
2022,4,10,5,OO,28.0,12.0,982,914.0,988.0,83704.0,85331.0,55896.0,16639.0,88964.0,92205.0,48648.0,15210.0,4115.0,165.0,17193.0
2022,2,4,7,G4,67.0,1.0,491,512.0,578.0,29036.0,32303.0,25186.0,27020.0,31473.0,34941.0,8971.0,877.0,5989.0,79.0,16387.0
2022,2,5,5,MQ,57.0,5.0,378,472.0,550.0,26467.0,29566.0,21822.0,15063.0,29380.0,33240.0,10485.0,1718.0,8283.0,0.0,9080.0
2022,3,7,5,OH,51.0,12.0,299,690.0,805.0,51371.0,54968.0,41939.0,38431.0,54260.0,58926.0,17053.0,2616.0,9848.0,216.0,25235.0
2022,3,8,1,DL,56.0,31.0,762,2181.0,2144.0,157911.0,154246.0,135312.0,50354.0,170805.0,165458.0,74887.0,6399.0,33145.0,76.0,39739.0
2023,1,1,5,DL,38.0,10.0,823,1668.0,1587.0,107817.0,100042.0,91291.0,11980.0,118868.0,111224.0,54642.0,3792.0,14015.0,38.0,27555.0
2023,2,5,2,AA,15.0,45.0,821,2113.0,2076.0,195820.0,189351.0,164259.0,78784.0,205717.0,199746.0,68733.0,17815.0,18558.0,229.0,84016.0
2023,2,6,7,HA,16.0,0.0,70,183.0,162.0,8486.0,7830.0,7847.0,5828.0,10019.0,9511.0,4295.0,0.0,56.0,18.0,3461.0
2023,3,7,4,F9,70.0,4.0,381,784.0,804.0,65445.0,67858.0,62478.0,60156.0,67440.0,69812.0,20353.0,2108.0,13283.0,0.0,32114.0
2023,3,9,4,B6,52.0,12.0,349,1069.0,1090.0,101090.0,103764.0,95369.0,87042.0,104053.0,106636.0,40251.0,3987.0,23639.0,24.0,35863.0
2023,3,9,5,OH,34.0,1.0,302,428.0,462.0,32286.0,33138.0,20104.0,6600.0,34318.0,35763.0,10983.0,3852.0,5451.0,138.0,12714.0
2024,4,11,3,UA,24.0,17.0,716,1371.0,1731.0,96449.0,110557.0,68038.0,33283.0,103838.0,118364.0,25077.0,2127.0,47727.0,0.0,35626.0
2024,1,3,5,AA,154.0,26.0,847,3858.0,4017.0,336475.0,336518.0,319860.0,259802.0,351243.0,353051.0,108797.0,11084.0,36165.0,578.0,179894.0
2024,2,5,1,WN,163.0,79.0,1401,4837.0,4489.0,309005.0,298349.0,309452.0,220507.0,334203.0,317724.0,65299.0,14863.0,56711.0,547.0,160929.0
2020,4,10,2,UA,2.0,1.0,360,141.0,125.0,10255.0,8957.0,-1830.0,-31262.0,11659.0,10285.0,4620.0,1702.0,1011.0,0.0,1624.0
2020,4,11,6,YX,0.0,3.0,471,122.0,136.0,7780.0,7353.0,-7444.0,-30203.0,8411.0,8733.0,4296.0,186.0,1174.0,0.0,1697.0
2020,4,12,2,9E,12.0,7.0,308,286.0,343.0,22370.0,23968.0,8464.0,-14419.0,23463.0,26065.0,9139.0,3991.0,5217.0,0.0,5621.0
2020,4,12,6,WN,55.0,7.0,1158,1433.0,1136.0,56012.0,46015.0,51258.0,-25431.0,68870.0,54498.0,18265.0,523.0,8235.0,265.0,18727.0
2020,1,3,5,9E,628.0,3.0,407,457.0,459.0,34254.0,33061.0,22107.0,-5864.0,35757.0,35009.0,12899.0,553.0,7013.0,0.0,12596.0
2020,1,3,3,DL,1859.0,48.0,813,755.0,768.0,69767.0,68160.0,33498.0,-49595.0,74281.0,74094.0,35457.0,2651.0,16183.0,0.0,13869.0
2020,3,8,7,WN,93.0,43.0,1073,1262.0,1003.0,61030.0,49935.0,28082.0,-99491.0,71172.0,57175.0,18344.0,5674.0,7550.0,93.0,18274.0
2020,3,9,7,B6,18.0,1.0,226,64.0,72.0,2925.0,2990.0,-5854.0,-13556.0,3373.0,3574.0,1769.0,41.0,636.0,0.0,544.0
2021,4,12,6,DL,344.0,11.0,740,1415.0,1494.0,99432.0,100409.0,92522.0,45449.0,108365.0,107693.0,54039.0,5845.0,16591.0,124.0,23810.0
2021,2,4,1,UA,5.0,6.0,433,353.0,408.0,23444.0,26578.0,10427.0,-11178.0,26366.0,29749.0,9023.0,1281.0,7718.0,0.0,8556.0
2021,3,8,1,HA,9.0,0.0,70,65.0,59.0,2964.0,2739.0,156.0,-2933.0,3984.0,3823.0,2257.0,0.0,9.0,7.0,466.0
2021,3,9,4,AA,358.0,17.0,758,1847.0,1903.0,133954.0,133417.0,102855.0,19609.0,144018.0,143510.0,49727.0,8284.0,29719.0,403.0,45284.0
2020,2,6,5,AS,9.0,2.0,162,58.0,61.0,2956.0,2888.0,-2033.0,-7548.0,3535.0,3514.0,1819.0,149.0,423.0,71.0,426.0
2024,1,2,2,WN,76.0,27.0,1344,1797.0,1652.0,87116.0,80954.0,66360.0,-44945.0,103401.0,93775.0,20371.0,2528.0,22652.0,251.0,35152.0
2020,2,5,3,HA,0.0,1.0,14,8.0,9.0,385.0,352.0,-491.0,-1434.0,453.0,388.0,273.0,0.0,0.0,0.0,79.0
2020,2,5,5,HA,0.0,0.0,14,10.0,12.0,620.0,639.0,-461.0,-1726.0,720.0,695.0,554.0,0.0,0.0,0.0,85.0
2021,2,4,3,HA,1.0,0.0,59,30.0,30.0,1766.0,1538.0,636.0,-1936.0,2502.0,2089.0,1452.0,0.0,2.0,0.0,84.0
2020,2,4,2,F9,0.0,0.0,4,1.0,1.0,42.0,43.0,-102.0,-374.0,42.0,43.0,42.0,0.0,1.0,0.0,0.0
2022,4,10,5,B6,20.0,3.0,322,656.0,693.0,35463.0,35616.0,26883.0,15692.0,38992.0,39877.0,19098.0,210.0,6523.0,55.0,9730.0
2022,4,11,6,OO,166.0,23.0,1011,1262.0,1426.0,116992.0,118898.0,97339.0,64898.0,122254.0,125787.0,71121.0,15965.0,4184.0,78.0,27550.0
2022,4,11,1,QX,15.0,2.0,114,129.0,158.0,6027.0,6996.0,5012.0,3934.0,7081.0,8233.0,1643.0,900.0,1563.0,0.0,2890.0
2022,4,12,6,AA,130.0,29.0,854,2678.0,2786.0,223728.0,225721.0,205562.0,160723.0,235101.0,237860.0,79881.0,11648.0,29501.0,630.0,104061.0
2022,4,12,7,YX,33.0,5.0,409,300.0,389.0,18326.0,23974.0,9098.0,-2877.0,20073.0,26227.0,6367.0,2397.0,9794.0,50.0,5366.0
2023,4,10,4,WN,19.0,18.0,1424,6064.0,5496.0,271534.0,250365.0,283021.0,196959.0,302812.0,276241.0,70296.0,1994.0,34408.0,210.0,143457.0
2023,4,11,4,G4,2.0,2.0,476,316.0,350.0,24143.0,24928.0,15497.0,9221.0,25844.0,26789.0,11171.0,1090.0,4446.0,0.0,8221.0
2023,1,2,1,MQ,22.0,5.0,364,271.0,307.0,16238.0,17122.0,7908.0,-4504.0,18113.0,19445.0,5230.0,1096.0,3285.0,47.0,7464.0
2023,1,3,5,UA,112.0,33.0,758,2109.0,2308.0,147007.0,152648.0,129423.0,94820.0,158397.0,165700.0,47862.0,8892.0,39292.0,49.0,56553.0
2023,2,5,7,AA,11.0,35.0,836,2262.0,2206.0,209347.0,202860.0,186694.0,114105.0,218606.0,212670.0,78879.0,2867.0,22161.0,667.0,98286.0
